State,District,state_code,district_code,censuscode,earliest_block_date,Age,Total_HHs_Mob,Total_SHGs,RF_Eligible,RF_Provided_Num,RF_Amt,CIF_Provided_Num,CIF_Amt,Total_CIS
RAJASTHAN,JODHPUR,27,2715,113,01-04-2010,8.0,22857.0,2151.0,1784.0,248.2,772.0,839.5,1087.7,1859.7
RAJASTHAN,KARAULI,27,2709,107,01-09-2017,0.6,20339.0,1703.0,1531.0,181.3,638.0,701.8,883.1,1521.1
RAJASTHAN,KOTA,27,2730,127,01-02-2016,2.2,51598.0,4401.0,4188.0,548.8,2768.0,3045.4,3594.2,6362.2
RAJASTHAN,NAGAUR,27,2714,112,01-10-2015,2.5,4956.0,384.0,324.0,47.5,262.0,287.0,334.5,596.5
RAJASTHAN,PALI,27,2720,118,01-04-2010,8.0,23108.0,1726.0,1875.0,236.4,681.0,708.5,944.9,1625.9
RAJASTHAN,PRATAPGARH,27,2733,131,01-01-2014,4.3,36829.0,2970.0,2318.0,332.1,1655.0,1818.9,2151.0,3806.0
RAJASTHAN,RAJSAMAND,27,2725,123,01-02-2016,2.2,39362.0,3599.0,2632.0,316.1,1623.0,1778.0,2094.1,3717.1
RAJASTHAN,SAWAI MADHOPUR,27,2710,108,01-10-2015,2.5,15193.0,1325.0,1042.0,150.9,528.0,580.8,731.7,1259.7
RAJASTHAN,SIKAR,27,2713,111,01-10-2015,2.5,6556.0,597.0,573.0,73.0,289.0,317.9,390.9,679.9
RAJASTHAN,SIROHI,27,2719,117,01-04-2010,8.0,15853.0,1248.0,1094.0,149.1,483.0,512.3,661.4,1144.4
RAJASTHAN,TONK,27,2722,120,01-01-2018,0.3,34340.0,3051.0,2866.0,404.5,2078.0,2281.7,2686.2,4764.2
RAJASTHAN,UDAIPUR,27,2726,130,01-01-2018,0.3,95517.0,8396.0,6923.0,907.1,4161.0,4520.3,5427.4,9588.4
SIKKIM,EAST DISTRICT,28,2802,244,01-03-2016,2.1,12455.0,1237.0,1095.0,120.5,616.0,307.1,427.6,1043.6
SIKKIM,NORTH DISTRICT,28,2801,241,01-03-2016,2.1,3278.0,318.0,288.0,33.1,191.0,81.8,114.9,305.9
SIKKIM,SOUTH DISTRICT,28,2803,243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIKKIM,WEST DISTRICT,28,2804,242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMIL NADU,ARIYALUR,29,2931,616,01-06-2010,7.9,100603.0,6661.0,3417.0,309.9,134.0,67.0,376.9,510.9
TAMIL NADU,COIMBATORE,29,2911,632,01-02-2008,10.2,66382.0,5649.0,2451.0,222.7,568.0,278.9,501.6,1069.6
TAMIL NADU,CUDDALORE,29,2903,617,01-02-2008,10.2,232568.0,15791.0,7694.0,1046.0,6711.0,6629.8,7675.8,14386.8
TAMIL NADU,DHARMAPURI,29,2909,630,01-06-2011,6.9,79535.0,7189.0,4118.0,395.7,1452.0,252.1,647.8,2099.8
TAMIL NADU,DINDIGUL,29,2922,612,01-04-2013,5.0,88238.0,7459.0,2411.0,221.7,279.0,139.5,361.2,640.2
TAMIL NADU,ERODE,29,2910,610,01-04-2012,6.0,116240.0,8987.0,1533.0,184.7,2490.0,1258.6,1443.3,3933.3
TAMIL NADU,KANCHIPURAM,29,2901,604,01-02-2008,10.2,219569.0,15169.0,5290.0,762.4,4848.0,6034.5,6796.9,11644.9
TAMIL NADU,KANNIYAKUMARI,29,2928,629,01-04-2013,5.0,81720.0,5191.0,492.0,48.0,143.0,49.5,97.5,240.5
TAMIL NADU,KARUR,29,2917,613,01-04-2013,5.0,74903.0,5113.0,3707.0,220.2,1088.0,219.1,439.3,1527.3
TAMIL NADU,KRISHNAGIRI,29,2930,631,01-04-2013,5.0,89457.0,7638.0,4047.0,312.6,771.0,1094.5,1407.1,2178.1
TAMIL NADU,MADURAI,29,2920,623,01-04-2013,5.0,103907.0,6928.0,2665.0,180.3,1023.0,273.9,454.2,1477.2
TAMIL NADU,NAGAPATTINAM,29,2914,618,01-02-2008,10.2,160784.0,13395.0,4267.0,278.4,685.0,365.0,643.4,1328.4
TAMIL NADU,NAMAKKAL,29,2908,609,01-02-2008,10.2,102713.0,7515.0,6287.0,835.5,1682.0,345.4,1180.9,2862.9
TAMIL NADU,PERAMBALUR,29,2918,615,01-06-2011,6.9,45906.0,3389.0,2892.0,157.4,2668.0,1596.8,1754.2,4422.2
TAMIL NADU,PUDUKKOTTAI,29,2919,621,01-04-2013,5.0,119753.0,9079.0,2308.0,210.4,796.0,242.0,452.4,1248.4
TAMIL NADU,RAMANATHAPURAM,29,2923,626,01-02-2008,10.2,77816.0,5903.0,1709.0,160.7,787.0,399.8,560.5,1347.5
TAMIL NADU,SALEM,29,2907,608,01-02-2008,10.2,351219.0,10078.0,5473.0,530.0,3083.0,2298.9,2828.9,5911.9
TAMIL NADU,SIVAGANGAI,29,2925,622,01-04-2013,5.0,102085.0,8539.0,4369.0,404.4,820.0,140.0,544.4,1364.4
TAMIL NADU,THANJAVUR,29,2913,620,01-04-2012,6.0,190557.0,14758.0,3331.0,354.4,3532.0,2065.7,2420.1,5952.1
TAMIL NADU,THE NILGIRIS,29,2912,611,01-04-2012,6.0,34476.0,2103.0,814.0,85.2,666.0,306.6,391.8,1057.8
TAMIL NADU,THENI,29,2921,624,01-02-2008,10.2,70949.0,5191.0,2517.0,353.4,2107.0,1984.5,2337.9,4444.9
TAMIL NADU,THIRPPUR,29,2932,633,01-04-2013,5.0,62875.0,5494.0,2456.0,255.6,304.0,100.0,355.6,659.6
TAMIL NADU,THOOTHUKKUDI,29,2927,627,01-02-2008,10.2,93459.0,7906.0,4460.0,595.2,598.0,119.5,714.7,1312.7
TAMIL NADU,TIRUCHIRAPPALLI,29,2916,614,01-04-2012,6.0,137744.0,10736.0,2034.0,215.8,2357.0,1349.0,1564.8,3921.8
TAMIL NADU,TIRUNELVELI,29,2926,628,01-02-2008,10.2,100575.0,7458.0,4216.0,163.4,436.0,161.0,324.4,760.4
TAMIL NADU,TIRUVALLUR,29,2902,602,01-02-2008,10.2,230510.0,14007.0,7080.0,1004.5,5888.0,8485.5,9490.0,15378.0
TAMIL NADU,TIRUVANNAMALAI,29,2906,606,01-02-2008,10.2,254357.0,17423.0,10933.0,1364.2,1507.0,796.0,2160.2,3667.2
TAMIL NADU,TIRUVARUR,29,2915,619,01-02-2008,10.2,132631.0,11575.0,5182.0,761.2,2692.0,3460.0,4221.2,6913.2
TAMIL NADU,VELLORE,29,2905,605,01-02-2008,10.2,169565.0,13131.0,955.0,56.5,484.0,369.0,425.5,909.5
TAMIL NADU,VILLUPURAM,29,2904,607,01-02-2008,10.2,292769.0,20595.0,4069.0,489.1,1535.0,827.0,1316.1,2851.1
TAMIL NADU,VIRUDHUNAGAR,29,2924,625,01-04-2013,5.0,80722.0,5352.0,3057.0,111.2,607.0,193.0,304.2,911.2
TRIPURA,DHALAI,30,3004,291,01-01-2017,1.3,12238.0,1369.0,1179.0,117.2,363.0,297.9,415.1,778.1
TRIPURA,NORTH TRIPURA,30,3003,292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIPURA,SOUTH TRIPURA,30,3002,290,01-01-2017,1.3,13985.0,1446.0,1389.0,149.9,487.0,481.6,631.5,1118.5
TRIPURA,WEST TRIPURA,30,3001,289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,AGRA,31,3120,146,01-02-2017,1.2,31295.0,2421.0,1988.0,265.4,1240.0,1364.0,1629.4,2869.4
UTTAR PRADESH,ALIGARH,31,3118,143,01-02-2017,1.2,30666.0,2645.0,1733.0,244.3,864.0,948.0,1192.3,2056.3
UTTAR PRADESH,ALLAHABAD,31,3145,175,01-09-2017,0.6,40420.0,3457.0,2619.0,322.8,1637.0,1679.5,2002.3,3639.3
UTTAR PRADESH,AMBEDKAR NAGAR,31,3178,178,01-02-2017,1.2,14922.0,1162.0,976.0,141.3,695.0,751.1,892.4,1587.4
UTTAR PRADESH,AURAIYA,31,3169,162,01-02-2017,1.2,18812.0,1432.0,1240.0,158.3,627.0,686.8,845.1,1472.1
UTTAR PRADESH,AZAMGARH,31,3157,191,01-02-2017,1.2,20984.0,1553.0,1194.0,152.6,532.0,541.0,693.6,1225.6
UTTAR PRADESH,BAGHPAT,31,3165,139,01-02-2017,1.2,18360.0,1624.0,1100.0,160.2,786.0,862.8,1023.0,1809.0
UTTAR PRADESH,BAHRAICH,31,3146,180,01-02-2017,1.2,25468.0,2100.0,1805.0,231.6,1044.0,1148.4,1380.0,2424.0
UTTAR PRADESH,BALLIA,31,3159,193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,BALRAMPUR,31,3175,182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,BANDA,31,3142,170,01-02-2017,1.2,31065.0,2872.0,1756.0,221.9,744.0,450.4,672.3,1416.3
UTTAR PRADESH,BARABANKI,31,3148,176,01-02-2017,1.2,11020.0,994.0,569.0,67.3,154.0,169.4,236.7,390.7
UTTAR PRADESH,BAREILLY,31,3125,150,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,BASTI,31,3153,185,01-09-2017,0.6,32122.0,2869.0,2209.0,284.2,1329.0,1221.8,1506.0,2835.0
UTTAR PRADESH,BIJNOR,31,3109,134,01-02-2017,1.2,29154.0,2498.0,1398.0,208.8,662.0,728.2,937.0,1599.0
UTTAR PRADESH,BUDAUN,31,3124,149,01-09-2017,0.6,36461.0,3349.0,2543.0,302.2,1002.0,1036.6,1338.8,2340.8
UTTAR PRADESH,BULANDSHAHR,31,3117,142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,CHANDAULI,31,3171,196,01-09-2017,0.6,30393.0,2596.0,2239.0,295.2,1605.0,1577.1,1872.3,3477.3
UTTAR PRADESH,CHITRAKOOT,31,3177,171,01-09-2017,0.6,7596.0,726.0,475.0,60.8,19.0,20.9,81.7,100.7
UTTAR PRADESH,DEORIA,31,3155,190,01-02-2017,1.2,23186.0,2263.0,1345.0,162.2,656.0,346.9,509.1,1165.1
UTTAR PRADESH,ETAH,31,3122,201,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,ETAWAH,31,3135,161,01-02-2017,1.2,22587.0,1903.0,1384.0,180.2,710.0,767.9,948.1,1658.1
UTTAR PRADESH,FAIZABAD,31,3149,177,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,FARRUKHABAD,31,3134,159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,FATEHPUR,31,3143,172,01-09-2017,0.6,53845.0,5030.0,4206.0,407.4,2053.0,1282.7,1690.1,3743.1
UTTAR PRADESH,FIROZABAD,31,3121,147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,31,3164,141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,GHAZIABAD,31,3116,140,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,GHAZIPUR,31,3160,195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,GONDA,31,3147,183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,GORAKHPUR,31,3154,188,01-09-2017,0.6,44624.0,4396.0,2832.0,358.1,855.0,551.7,909.8,1764.8
UTTAR PRADESH,HAMIRPUR,31,3141,168,01-02-2017,1.2,37714.0,2508.0,2226.0,252.5,609.0,367.5,620.0,1229.0
UTTAR PRADESH,HARDOI,31,3130,155,01-02-2017,1.2,32865.0,2808.0,2310.0,215.1,517.0,319.3,534.4,1051.4
UTTAR PRADESH,JALAUN,31,3138,165,07-07-2015,2.8,33803.0,3316.0,2217.0,267.1,814.0,664.8,931.9,1745.9
UTTAR PRADESH,JAUNPUR,31,3158,194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,JHANSI,31,3139,166,01-09-2017,0.6,5551.0,494.0,333.0,45.6,47.0,51.7,97.3,144.3
UTTAR PRADESH,JYOTIBA PHOOLE NAGAR,31,3167,137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,KANNAUJ,31,3168,160,01-02-2017,1.2,16479.0,1478.0,896.0,130.7,510.0,515.7,646.4,1156.4
UTTAR PRADESH,KANPUR DEHAT,31,3136,163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,KANPUR NAGAR,31,3137,164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,KANSHIRAM NAGAR,31,3180,202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,KAUSHAMBI,31,3170,174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,KHERI,31,3128,153,01-02-2017,1.2,27104.0,2468.0,2051.0,285.0,1226.0,1345.2,1630.2,2856.2
UTTAR PRADESH,KUSHI NAGAR,31,3172,189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,LALITPUR,31,3140,167,01-09-2017,0.6,4776.0,435.0,228.0,31.9,5.0,5.5,37.4,42.4
UTTAR PRADESH,LUCKNOW,31,3132,157,01-02-2017,1.2,20352.0,1766.0,1089.0,151.7,368.0,404.8,556.5,924.5
UTTAR PRADESH,MAHAMAYA NAGAR,31,3166,144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,MAHARAJGANJ,31,3152,187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,MAHOBA,31,3179,169,01-09-2017,0.6,6235.0,524.0,330.0,36.0,0.0,0.0,36.0,36.0
UTTAR PRADESH,MAINPURI,31,3123,148,01-02-2017,1.2,19362.0,1748.0,1187.0,162.5,510.0,560.2,722.7,1232.7
UTTAR PRADESH,MATHURA,31,3119,145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,MAU,31,3156,192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,MEERUT,31,3115,138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,MIRZAPUR,31,3162,199,01-04-2016,2.0,37094.0,3287.0,2021.0,263.4,1066.0,1009.0,1272.4,2338.4
UTTAR PRADESH,MORADABAD,31,3110,135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,MUZAFFARNAGAR,31,3114,133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,PILIBHIT,31,3126,151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,PRATAPGARH,31,3144,173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,RAE BARELI,31,3133,158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,RAMPUR,31,3111,136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SAHARANPUR,31,3112,132,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SANT KABEER NAGAR,31,3174,186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SANT RAVIDAS NAGAR,31,3173,198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SHAHJAHANPUR,31,3127,152,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SHRAVASTI,31,3176,181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SIDDHARTH NAGAR,31,3151,184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SITAPUR,31,3129,154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH,SONBHADRA,31,3163,200,01-02-2017,1.2,26853.0,2099.0,1896.0,266.6,992.0,1166.0,1432.6,2424.6
UTTAR PRADESH,SULTANPUR,31,3150,179,01-09-2017,0.6,74982.0,7177.0,5027.0,623.1,2261.0,1413.4,2036.5,4297.5
UTTAR PRADESH,UNNAO,31,3131,156,01-09-2017,0.6,65651.0,3796.0,4297.0,390.1,1626.0,1147.2,1537.3,3163.3
UTTAR PRADESH,VARANASI,31,3161,197,01-02-2017,1.2,18771.0,1647.0,1116.0,140.6,409.0,445.3,585.9,994.9
WEST BENGAL,24 PARGANAS NORTH,32,3215,337,01-03-2015,3.1,188031.0,17113.0,12487.0,1130.3,3807.0,1084.7,2215.0,6022.0
WEST BENGAL,24 PARGANAS SOUTH,32,3216,343,01-04-2013,5.0,214417.0,19222.0,12085.0,1304.5,5238.0,2416.5,3721.0,8959.0
WEST BENGAL,BANKURA,32,3213,339,01-04-2013,5.0,198010.0,17627.0,12137.0,977.2,3572.0,1727.4,2704.6,6276.6
WEST BENGAL,BIRBHUM,32,3203,334,01-04-2013,5.0,258902.0,24752.0,13327.0,1218.8,6017.0,2322.8,3541.6,9558.6
WEST BENGAL,COOCHBEHAR,32,3208,329,01-04-2013,5.0,197144.0,18312.0,17375.0,1797.2,5767.0,2074.4,3871.6,9638.6
WEST BENGAL,DARJEELING(GTA),32,3219,327,01-03-2015,3.1,7745.0,787.0,515.0,55.8,0.0,0.0,55.8,55.8
WEST BENGAL,DINAJPUR DAKSHIN,32,3217,331,01-03-2015,3.1,88109.0,9223.0,1746.0,166.3,638.0,316.8,483.1,1121.1
WEST BENGAL,DINAJPUR UTTAR,32,3218,330,01-03-2015,3.1,317361.0,23364.0,2490.0,127.9,3460.0,622.7,750.6,4210.6
WEST BENGAL,HOOGHLY,32,3206,338,01-03-2015,3.1,102957.0,9322.0,7735.0,681.0,1261.0,598.7,1279.7,2540.7
WEST BENGAL,HOWRAH,32,3205,341,01-03-2015,3.1,118755.0,10941.0,5217.0,711.6,1333.0,401.7,1113.3,2446.3
WEST BENGAL,JALPAIGURI,32,3207,328,01-04-2013,5.0,156290.0,13796.0,9150.0,988.7,3432.0,1608.4,2597.1,6029.1
WEST BENGAL,MALDAH,32,3209,332,01-04-2013,5.0,297861.0,25538.0,22142.0,1934.0,6660.0,3203.0,5137.0,11797.0
WEST BENGAL,MURSHIDABAD,32,3212,333,01-03-2015,3.1,221302.0,22058.0,9565.0,766.0,2935.0,774.4,1540.4,4475.4
WEST BENGAL,NADIA,32,3201,336,01-03-2015,3.1,110635.0,10049.0,8715.0,805.1,1745.0,528.0,1333.1,3078.1
WEST BENGAL,PASCHIM MEDINIPUR,32,3210,344,01-03-2015,3.1,160942.0,15152.0,7726.0,547.0,833.0,279.3,826.3,1659.3
WEST BENGAL,PURBA MEDINIPUR,32,3211,345,01-04-2013,5.0,278580.0,26089.0,19909.0,2535.9,4582.0,2205.1,4741.0,9323.0
WEST BENGAL,PURULIA,32,3214,340,01-04-2013,5.0,162982.0,14916.0,13179.0,1017.9,2943.0,1373.1,2391.0,5334.0
CHHATTISGARH,BASTAR,33,3311,414,01-06-2012,5.9,80049.0,6965.0,5173.0,712.2,3475.0,2094.6,2806.8,6281.8
CHHATTISGARH,BIJAPUR,33,3317,417,01-06-2016,1.9,2865.0,284.0,177.0,24.1,81.0,51.3,75.4,156.4
CHHATTISGARH,BILASPUR,33,3301,406,01-10-2016,1.5,7385.0,744.0,450.0,63.0,222.0,133.2,196.2,418.2
CHHATTISGARH,DANTEWADA,33,3312,416,01-05-2015,3.0,13904.0,1276.0,825.0,89.2,446.0,284.5,373.7,819.7
CHHATTISGARH,DHAMTARI,33,3309,412,01-05-2014,4.0,65867.0,5683.0,5043.0,545.7,1303.0,826.8,1372.5,2675.5
CHHATTISGARH,DURG,33,3303,409,01-10-2016,1.5,9302.0,778.0,377.0,41.0,152.0,91.2,132.2,284.2
CHHATTISGARH,GARIYABAND,33,3320,645,01-06-2012,5.9,63221.0,5833.0,4280.0,487.2,1658.0,983.5,1470.7,3128.7
CHHATTISGARH,JANJGIR-CHAMPA,33,3314,405,01-06-2016,1.9,7623.0,756.0,301.0,37.8,43.0,25.8,63.6,106.6
CHHATTISGARH,JASHPUR,33,3307,402,01-06-2016,1.9,10230.0,867.0,902.0,80.5,189.0,113.4,193.9,382.9
CHHATTISGARH,KANKER,33,3310,413,01-02-2015,3.2,68507.0,6275.0,3721.0,516.0,1534.0,917.3,1433.3,2967.3
CHHATTISGARH,KAWARDHA,33,3302,407,01-06-2016,1.9,15840.0,1143.0,584.0,62.2,240.0,144.0,206.2,446.2
CHHATTISGARH,KORBA,33,3308,404,01-10-2016,1.5,29751.0,2548.0,1630.0,166.2,313.0,189.6,355.8,668.8
CHHATTISGARH,KOREA,33,3306,400,01-10-2016,1.5,25634.0,2370.0,994.0,104.5,404.0,242.4,346.9,750.9
CHHATTISGARH,MAHASAMUND,33,3315,411,01-10-2016,1.5,7230.0,641.0,302.0,42.9,130.0,78.0,120.9,250.9
CHHATTISGARH,NARAYANPUR,33,3318,415,01-09-2015,2.6,10584.0,1020.0,1332.0,71.7,161.0,96.6,168.3,329.3
CHHATTISGARH,RAIGARH,33,3313,403,10-10-2015,2.5,12121.0,1072.0,539.0,39.5,197.0,127.7,167.2,364.2
CHHATTISGARH,RAIPUR,33,3316,410,01-08-2013,4.7,89054.0,8286.0,5403.0,585.9,1778.0,1115.5,1701.4,3479.4
CHHATTISGARH,RAJNANDAGON,33,3304,408,01-05-2015,3.0,145535.0,12682.0,11712.0,1122.0,4636.0,2663.3,3785.3,8421.3
CHHATTISGARH,SURGUJA,33,3305,401,01-08-2013,4.7,121392.0,11231.0,8271.0,680.7,710.0,441.4,1122.1,1832.1
JHARKHAND,BOKARO,34,3420,355,01-08-2017,0.7,74489.0,6286.0,4973.0,236.1,329.0,164.5,400.6,729.6
JHARKHAND,CHATRA,34,3417,347,01-01-2018,0.3,37413.0,3104.0,1234.0,49.2,0.0,0.0,49.2,49.2
JHARKHAND,DEOGHAR,34,3422,350,01-09-2017,0.6,32842.0,2776.0,793.0,52.6,122.0,61.0,113.6,235.6
JHARKHAND,DHANBAD,34,3421,354,01-11-2016,1.5,12417.0,1010.0,504.0,17.7,0.0,0.0,17.7,17.7
JHARKHAND,DUMKA,34,3411,362,01-01-2018,0.3,67229.0,5479.0,2876.0,317.4,1411.0,790.2,1107.6,2518.6
JHARKHAND,EAST SINGHBUM,34,3410,357,01-05-2017,1.0,92162.0,7804.0,4374.0,270.8,761.0,372.4,643.2,1404.2
JHARKHAND,GARHWA,34,3407,346,01-10-2017,0.5,22544.0,1918.0,701.0,29.2,147.0,73.5,102.7,249.7
JHARKHAND,GIRIDIH,34,3419,349,01-07-2017,0.8,132977.0,10275.0,7681.0,922.3,3221.0,1843.3,2765.6,5986.6
JHARKHAND,GODDA,34,3415,351,01-11-2013,4.5,67935.0,5531.0,4352.0,343.8,1686.0,1022.8,1366.6,3052.6
JHARKHAND,GUMLA,34,3403,366,01-01-2017,1.3,115738.0,8851.0,6470.0,775.2,3520.0,2000.2,2775.4,6295.4
JHARKHAND,HAZARIBAGH,34,3416,360,01-10-2017,0.5,60568.0,4544.0,2402.0,144.9,590.0,295.0,439.9,1029.9
JHARKHAND,JAMTARA,34,3412,363,01-03-2016,2.1,26916.0,2192.0,714.0,64.0,129.0,64.5,128.5,257.5
JHARKHAND,KHUNTI,34,3424,365,01-06-2017,0.9,77304.0,6095.0,3716.0,382.1,2005.0,1068.5,1450.6,3455.6
JHARKHAND,KODERMA,34,3418,348,01-10-2017,0.5,27265.0,2327.0,763.0,3.6,0.0,0.0,3.6,3.6
JHARKHAND,LATEHAR,34,3406,359,01-07-2015,2.8,84890.0,7386.0,5152.0,566.1,1560.0,874.6,1440.7,3000.7
JHARKHAND,LOHARDAGA,34,3402,356,01-01-2017,1.3,51516.0,4207.0,3141.0,359.6,2002.0,1115.2,1474.8,3476.8
JHARKHAND,PAKUR,34,3414,353,01-02-2015,3.2,108388.0,8585.0,5900.0,631.6,3937.0,2309.4,2941.0,6878.0
JHARKHAND,PALAMU,34,3405,358,01-01-2018,0.3,109129.0,9115.0,6147.0,814.1,3044.0,1484.4,2298.5,5342.5
JHARKHAND,RAMGARH,34,3423,361,01-12-2016,1.4,50723.0,4245.0,1689.0,91.8,0.0,0.0,91.8,91.8
JHARKHAND,RANCHI,34,3401,364,01-01-2015,3.3,182798.0,15138.0,12182.0,1178.2,4141.0,2242.4,3420.6,7561.6
JHARKHAND,SAHEBGANJ,34,3413,352,01-12-2016,1.4,23702.0,1974.0,715.0,27.1,133.0,66.5,93.6,226.6
JHARKHAND,SARAIKELA KHARSAWAN,34,3409,369,01-09-2016,1.6,55032.0,4558.0,2890.0,122.5,165.0,82.5,205.0,370.0
JHARKHAND,SIMDEGA,34,3404,367,01-01-2015,3.3,67981.0,5844.0,3848.0,304.9,1463.0,844.9,1149.8,2612.8
JHARKHAND,WEST SINGHBHUM,34,3408,368,01-09-2017,0.6,164443.0,13050.0,8570.0,696.3,5103.0,2755.9,3452.2,8555.2
UTTARAKHAND,ALMORA,35,3507,64,31-05-2017,0.9,760.0,129.0,127.0,11.2,29.0,29.8,41.0,70.0
UTTARAKHAND,BAGESHWAR,35,3512,63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTARAKHAND,CHAMOLI,35,3504,57,01-01-2014,4.3,6286.0,926.0,662.0,66.7,343.0,343.9,410.6,753.6
UTTARAKHAND,CHAMPAWAT,35,3510,65,31-05-2017,0.9,1586.0,177.0,111.0,7.2,0.0,0.0,7.2,7.2
UTTARAKHAND,DEHRADUN,35,3502,60,01-01-2014,4.3,15888.0,1478.0,1168.0,115.8,502.0,380.5,496.3,998.3
UTTARAKHAND,HARIDWAR,35,3503,68,01-12-2016,1.4,9850.0,909.0,578.0,68.3,112.0,74.8,143.1,255.1
UTTARAKHAND,NAINITAL,35,3508,66,01-01-2014,4.3,7992.0,1078.0,835.0,75.9,331.0,316.2,392.1,723.1
UTTARAKHAND,PAURI GARHWAL,35,3505,61,01-01-2014,4.3,11913.0,1655.0,1184.0,110.3,455.0,330.9,441.2,896.2
UTTARAKHAND,PITHORAGARH,35,3511,62,01-01-2015,3.3,4261.0,652.0,475.0,47.1,136.0,91.1,138.2,274.2
UTTARAKHAND,RUDRA PRAYAG,35,3506,58,31-05-2017,0.9,2263.0,333.0,279.0,24.9,0.0,0.0,24.9,24.9
UTTARAKHAND,TEHRI GARWAL,35,3513,59,31-05-2017,0.9,1306.0,197.0,134.0,12.6,0.0,0.0,12.6,12.6
UTTARAKHAND,UDAM SINGH NAGAR,35,3509,67,01-01-2014,4.3,22882.0,2205.0,1485.0,141.8,504.0,256.2,398.0,902.0
UTTARAKHAND,UTTAR KASHI,35,3501,56,31-05-2017,0.9,1008.0,145.0,139.0,8.7,0.0,0.0,8.7,8.7
TELANGANA,ADILABAD,36,3619,532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TELANGANA,KARIMNAGAR,36,3620,534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
